,index,name_last,name_first,key_mlbam,key_retro,key_bbref,key_fangraphs,mlb_played_first,mlb_played_last,name2search
1816,1816,valdez,framber,664285,valdf001,valdefr01,17295,2018.0,2019.0,frambervaldez
1817,1817,valdez,jose,572308,valdj003,valdejo03,14470,2015.0,2018.0,josevaldez
1818,1818,valdez,phillips,570488,valdp002,valdeph01,15605,2019.0,2019.0,phillipsvaldez
1819,1819,valencia,danny,502143,valed001,valenda01,6364,2010.0,2018.0,dannyvalencia
1820,1820,valentin,jesmuel,621044,valej006,valenje01,14548,2018.0,2018.0,jesmuelvalentin
1821,1821,valera,breyvic,591971,valeb001,valerbr01,12758,2017.0,2019.0,breyvicvalera
1822,1822,van slyke,scott,475100,vanss001,vanslsc01,4365,2012.0,2017.0,scottvan slyke
1823,1823,vanmeter,josh,642165,vanmj001,vanmejo01,15170,2019.0,2019.0,joshvanmeter
1824,1824,vargas,ildemaro,545121,vargi001,vargail01,13324,2017.0,2019.0,ildemarovargas
1825,1825,vargas,jason,450306,vargj001,vargaja01,8044,2005.0,2019.0,jasonvargas
1826,1826,vargas,kennys,573627,vargk001,vargake01,12101,2014.0,2017.0,kennysvargas
1827,1827,vasquez,andrew,607755,vasqa002,vasquan02,19482,2018.0,2019.0,andrewvasquez
1828,1828,vasto,jerry,657786,vastj001,vastoje01,17126,2018.0,2018.0,jerryvasto
1829,1829,vazquez,christian,543877,vazqc001,vazquch01,9774,2014.0,2019.0,christianvazquez
1830,1830,vazquez,felipe,553878,rivef001,riverfe01,12076,2015.0,2019.0,felipevazquez
1831,1831,velasquez,vince,592826,velav001,velasvi01,11189,2015.0,2019.0,vincevelasquez
1832,1832,velazquez,andrew,623205,velaa001,velazan01,14196,2018.0,2019.0,andrewvelazquez
1833,1833,velazquez,hector,584171,velah001,velazhe01,19341,2017.0,2019.0,hectorvelazquez
1834,1834,venditte,pat,519381,vendp001,vendipa01,7108,2015.0,2019.0,patvenditte
1835,1835,venters,jonny,458924,ventj001,ventejo01,7175,2010.0,2019.0,jonnyventers
1836,1836,verdugo,alex,657077,verda001,verdual01,17027,2017.0,2019.0,alexverdugo
1837,1837,verhagen,drew,572403,verhd001,verhadr01,13424,2014.0,2019.0,drewverhagen
1838,1838,verlander,justin,434378,verlj001,verlaju01,8700,2005.0,2019.0,justinverlander
1839,1839,verrett,logan,548337,verrl001,verrelo01,12905,2015.0,2017.0,loganverrett
1840,1840,vieira,thyago,600986,vieit001,vieirth01,14510,2017.0,2019.0,thyagovieira
1841,1841,vielma,engelb,622713,viele001,vielmen01,15481,2018.0,2018.0,engelbvielma
1842,1842,villanueva,christian,570799,villc002,villach01,11738,2017.0,2018.0,christianvillanueva
1843,1843,villar,jonathan,542340,villj001,villajo01,10071,2013.0,2019.0,jonathanvillar
1844,1844,viloria,meibrys,650619,vilom001,vilorme01,17109,2018.0,2019.0,meibrysviloria
1845,1845,vincej,zach,572227,vincz001,vinceza01,13269,2017.0,2018.0,zachvincej
1846,1846,vincent,nick,543883,vincn001,vinceni01,7555,2012.0,2019.0,nickvincent
1847,1847,vizcaino,arodys,527055,vizca001,vizcaar01,5498,2011.0,2019.0,arodysvizcaino
1848,1848,vogelbach,dan,596129,voged001,vogelda01,14130,2016.0,2019.0,danvogelbach
1849,1849,vogt,stephen,519390,vogts001,vogtst01,5000,2012.0,2019.0,stephenvogt
1850,1850,voit,luke,572228,voitl001,voitlu01,14811,2017.0,2019.0,lukevoit
1851,1851,volquez,edinson,450172,volqe001,volqued01,3990,2005.0,2019.0,edinsonvolquez
1852,1852,volstad,chris,458690,volsc001,volstch01,9901,2008.0,2018.0,chrisvolstad
1853,1853,voth,austin,608723,votha001,vothau01,15047,2018.0,2019.0,austinvoth
1854,1854,votto,joey,458015,vottj001,vottojo01,4314,2007.0,2019.0,joeyvotto
1855,1855,wacha,michael,608379,wachm001,wachami01,14078,2013.0,2019.0,michaelwacha
1856,1856,wade,lamonte,664774,wadel001,wadela01,18126,2019.0,2019.0,lamontewade
1857,1857,wade,tyler,642180,wadet002,wadety01,15730,2017.0,2019.0,tylerwade
1858,1858,waguespack,jacob,621097,waguj001,wagueja01,18318,2019.0,2019.0,jacobwaguespack
1859,1859,wahl,bobby,592833,wahlb001,wahlbo01,14832,2017.0,2018.0,bobbywahl
1860,1860,wainwright,adam,425794,waina001,wainwad01,2233,2005.0,2019.0,adamwainwright
1861,1861,walden,marcus,519393,waldm002,waldema01,8004,2018.0,2019.0,marcuswalden
1862,1862,walding,mitch,605520,waldm001,waldimi01,13006,2018.0,2019.0,mitchwalding
1863,1863,walker,christian,572233,walkc002,walkech02,13419,2014.0,2019.0,christianwalker
1864,1864,walker,jeremy,668683,walkj002,walkeje02,19981,2019.0,2019.0,jeremywalker
1865,1865,walker,neil,435522,walkn001,walkene01,7539,2009.0,2019.0,neilwalker
1866,1866,walker,taijuan,592836,walkt004,walketa01,11836,2013.0,2019.0,taijuanwalker
1867,1867,wallach,chad,595453,wallc001,wallach01,17161,2017.0,2019.0,chadwallach
1868,1868,walsh,jared,665120,walsj001,walshja01,18607,2019.0,2019.0,jaredwalsh
1869,1869,walton,donnie,622268,waltd002,waltodo01,19314,2019.0,2019.0,donniewalton
1870,1870,wang,wei-chung,623913,wangw001,wangwe01,14382,2014.0,2019.0,wei-chungwang
1871,1871,ward,taylor,621493,wardt002,wardta01,17548,2018.0,2019.0,taylorward
1872,1872,warren,adam,476589,warra001,warread01,9029,2012.0,2019.0,adamwarren
1873,1873,warren,art,605521,warra002,warrear01,18251,2019.0,2019.0,artwarren
1874,1874,washington,david,572241,washd001,washida01,12110,2017.0,2017.0,davidwashington
1875,1875,watson,tony,453265,watst001,watsoto01,3132,2011.0,2019.0,tonywatson
1876,1876,weaver,jered,450308,weavj003,weaveje02,4235,2006.0,2017.0,jeredweaver
1877,1877,weaver,luke,596133,weavl001,weavelu01,16918,2016.0,2019.0,lukeweaver
1878,1878,webb,jacob,657097,webbj002,webbja01,19274,2019.0,2019.0,jacobwebb
1879,1879,webb,logan,657277,webbl001,webblo01,17995,2019.0,2019.0,loganwebb
1880,1880,webb,tyler,643778,webbt001,webbty01,14974,2017.0,2019.0,tylerwebb
1881,1881,weber,ryan,543901,weber001,weberry01,10160,2015.0,2019.0,ryanweber
1882,1882,webster,allen,543903,websa001,webstal01,3993,2013.0,2019.0,allenwebster
1883,1883,weeks,rickie,430001,weekr001,weeksri01,1849,2003.0,2017.0,rickieweeks
1884,1884,weiss,zack,592848,weisz001,weissza01,15444,2018.0,2018.0,zackweiss
1885,1885,wendelken,j. b.,605525,wendj001,wendejb01,14506,2016.0,2019.0,j. b.wendelken
1886,1886,wendle,joey,621563,wendj002,wendljo01,13853,2016.0,2019.0,joeywendle
1887,1887,werth,jayson,150029,wertj001,werthja01,1327,2002.0,2017.0,jaysonwerth
1888,1888,whalen,robert,547007,whalr001,whalero01,14165,2016.0,2018.0,robertwhalen
1889,1889,wheeler,jason,605528,wheej001,wheelja01,13128,2017.0,2017.0,jasonwheeler
1890,1890,wheeler,zach,554430,wheez001,wheelza01,10310,2013.0,2019.0,zachwheeler
1891,1891,white,tyler,643603,whitt002,whitety01,15564,2016.0,2019.0,tylerwhite
1892,1892,whitley,chase,595032,whitc001,whitlch01,10982,2014.0,2018.0,chasewhitley
1893,1893,wick,rowan,592858,wickr001,wickro01,14646,2018.0,2019.0,rowanwick
1894,1894,wieck,brad,623364,wiecb001,wieckbr01,16390,2018.0,2019.0,bradwieck
1895,1895,wieters,matt,446308,wietm001,wietema01,4298,2009.0,2019.0,mattwieters
1896,1896,wilhelmsen,tom,452666,wilht001,wilheto01,9975,2011.0,2017.0,tomwilhelmsen
1897,1897,wilk,adam,573244,wilka001,wilkad01,8421,2011.0,2017.0,adamwilk
1898,1898,wilkerson,aaron,658792,wilka003,wilkeaa01,16904,2017.0,2019.0,aaronwilkerson
1899,1899,wilkerson,stevie,592859,wilks001,wilkest01,16041,2018.0,2019.0,steviewilkerson
1900,1900,williams,austen,657117,willa003,williau01,16309,2018.0,2019.0,austenwilliams
1901,1901,williams,devin,642207,willd004,willide03,15816,2019.0,2019.0,devinwilliams
1902,1902,williams,justin,642211,willj006,williju02,15490,2018.0,2018.0,justinwilliams
1903,1903,williams,mason,592863,willm007,willima10,11859,2015.0,2019.0,masonwilliams
1904,1904,williams,nick,608384,willn001,willini01,14330,2017.0,2019.0,nickwilliams
1905,1905,williams,taylor,592865,willt003,willita01,14899,2017.0,2019.0,taylorwilliams
1906,1906,williams,trevor,592866,willt002,willitr01,16977,2016.0,2019.0,trevorwilliams
1907,1907,williamson,mac,607776,willm008,willima11,14158,2015.0,2019.0,macwilliamson
1908,1908,wilson,alex,543935,wilsa001,wilsoal01,9239,2013.0,2019.0,alexwilson
1909,1909,wilson,bobby,435064,wilsb002,wilsobo02,6564,2008.0,2019.0,bobbywilson
1910,1910,wilson,bryse,669060,wilsb003,wilsobr02,19990,2018.0,2019.0,brysewilson
1911,1911,wilson,justin,458677,wilsj004,wilsoju10,4301,2012.0,2019.0,justinwilson
1912,1912,wilson,tyler,592869,wilst004,wilsoty01,12691,2015.0,2017.0,tylerwilson
1913,1913,wimmers,alex,592872,wimma001,wimmeal01,11394,2016.0,2017.0,alexwimmers
1914,1914,wingenter,trey,622259,wingt001,wingetr01,17793,2018.0,2019.0,treywingenter
1915,1915,winker,jesse,608385,winkj002,winkeje01,13590,2017.0,2019.0,jessewinker
1916,1916,winkler,dan,595465,winkd001,winklda01,12237,2015.0,2019.0,danwinkler
1917,1917,wisdom,patrick,621550,wisdp001,wisdopa01,13602,2018.0,2019.0,patrickwisdom
1918,1918,wisler,matt,605538,wislm001,wislema01,12804,2015.0,2019.0,mattwisler
1919,1919,wittgren,nick,621295,wittn001,wittgni01,15594,2016.0,2019.0,nickwittgren
1920,1920,wojciechowski,asher,592879,wojca001,wojcias01,10836,2015.0,2019.0,asherwojciechowski
1921,1921,wolters,tony,547172,woltt001,wolteto01,11470,2016.0,2019.0,tonywolters
1922,1922,wong,kean,642221,wongk002,wongke01,15994,2019.0,2019.0,keanwong
1923,1923,wong,kolten,543939,wongk001,wongko01,12532,2013.0,2019.0,koltenwong
1924,1924,wood,alex,622072,wooda002,woodal02,13781,2013.0,2019.0,alexwood
1925,1925,wood,blake,502028,woodb004,woodbl01,1345,2010.0,2018.0,blakewood
1926,1926,wood,hunter,621056,woodh001,woodhu01,15091,2017.0,2019.0,hunterwood
1927,1927,wood,travis,475243,woodt004,woodtr01,9884,2010.0,2017.0,traviswood
1928,1928,woodruff,brandon,605540,woodb005,woodrbr01,16162,2017.0,2019.0,brandonwoodruff
1929,1929,workman,brandon,519443,workb001,workmbr01,11428,2013.0,2019.0,brandonworkman
1930,1930,worley,vance,474699,worlv001,worleva01,6435,2010.0,2017.0,vanceworley
1931,1931,wotherspoon,matt,642226,wothm001,wothema01,16452,2019.0,2019.0,mattwotherspoon
1932,1932,wright,daniel,642229,wrigd003,wrighda04,15179,2016.0,2017.0,danielwright
1933,1933,wright,david,431151,wrigd002,wrighda03,3787,2004.0,2018.0,davidwright
1934,1934,wright,kyle,657140,wrigk001,wrighky01,19665,2018.0,2019.0,kylewright
1935,1935,wright,mike,605541,wrigm001,wrighmi01,12586,2015.0,2019.0,mikewright
1936,1936,wright,steven,453214,wrigs001,wrighst01,8185,2013.0,2019.0,stevenwright
1937,1937,wynns,austin,642851,wynna001,wynnsau01,15271,2018.0,2019.0,austinwynns
1938,1938,yacabonis,jimmy,642231,yacaj001,yacabji01,15157,2017.0,2019.0,jimmyyacabonis
1939,1939,yamamoto,jordan,657141,yamaj001,yamamjo01,17585,2019.0,2019.0,jordanyamamoto
1940,1940,yarbrough,ryan,642232,yarbr001,yarbrry01,16502,2018.0,2019.0,ryanyarbrough
1941,1941,yardley,eric,642233,yarde001,yardler01,15538,2019.0,2019.0,ericyardley
1942,1942,yastrzemski,mike,573262,yastm001,yastrmi01,14854,2019.0,2019.0,mikeyastrzemski
1943,1943,yates,kirby,489446,yatek001,yateski01,9073,2014.0,2019.0,kirbyyates
1944,1944,yelich,christian,592885,yelic001,yelicch01,11477,2013.0,2019.0,christianyelich
1945,1945,ynoa,gabriel,593679,ynoag001,ynoaga01,12938,2016.0,2019.0,gabrielynoa
1946,1946,ynoa,huascar,660623,ynoah001,ynoahu01,20468,2019.0,2019.0,huascarynoa
1947,1947,ynoa,michael,573589,ynoam001,ynoami01,14093,2016.0,2017.0,michaelynoa
1948,1948,young,alex,622065,youna002,youngal01,18333,2019.0,2019.0,alexyoung
1949,1949,young,chris,432934,younc003,youngch03,3196,2004.0,2017.0,chrisyoung
1950,1950,young,chris,455759,younc004,youngch04,3882,2006.0,2018.0,chrisyoung
1951,1951,young,eric,458913,youne003,younger03,7158,2009.0,2018.0,ericyoung
1952,1952,zagunis,mark,657145,zagum002,zagunma01,16565,2017.0,2019.0,markzagunis
1953,1953,zagurski,mike,489448,zagum001,zagurmi01,9683,2007.0,2018.0,mikezagurski
1954,1954,zamora,daniel,623354,zamod001,zamorda01,17811,2018.0,2019.0,danielzamora
1955,1955,zastryzny,rob,642239,zastr001,zastrro01,15094,2016.0,2018.0,robzastryzny
1956,1956,zavala,seby,664874,zavas001,zavalse01,18887,2019.0,2019.0,sebyzavala
1957,1957,zeuch,t. j.,643615,zeuct001,zeuchtj01,19269,2019.0,2019.0,t. j.zeuch
1958,1958,ziegler,brad,446899,ziegb001,zieglbr01,7293,2008.0,2018.0,bradziegler
1959,1959,zimmer,bradley,605548,zimmb001,zimmebr01,16221,2017.0,2019.0,bradleyzimmer
1960,1960,zimmer,kyle,622092,zimmk001,zimmeky01,14169,2019.0,2019.0,kylezimmer
1961,1961,zimmerman,ryan,475582,zimmr001,zimmery01,4220,2005.0,2019.0,ryanzimmerman
1962,1962,zimmermann,jordan,519455,zimmj003,zimmejo02,4505,2009.0,2019.0,jordanzimmermann
1963,1963,zobrist,ben,450314,zobrb001,zobribe01,7435,2006.0,2019.0,benzobrist
1964,1964,zunino,mike,572287,zunim001,zuninmi01,13265,2013.0,2019.0,mikezunino
1965,1965,zych,tony,543964,zycht001,zychto01,12876,2015.0,2017.0,tonyzych
